glottocode	family
rath1243	Indo-European [indo1319]
vaag1238	Indo-European [indo1319]
noir1238	Indo-European [indo1319]
vasa1239	Indo-European [indo1319]
wagd1238	Indo-European [indo1319]
garh1243	Indo-European [indo1319]
kuma1273	Indo-European [indo1319]
doty1234	Indo-European [indo1319]
juml1238	Indo-European [indo1319]
nepa1254	Indo-European [indo1319]
dhan1264	Indo-European [indo1319]
khan1272	Indo-European [indo1319]
angi1238	Indo-European [indo1319]
bhoj1244	Indo-European [indo1319]
cari1275	Indo-European [indo1319]
maga1260	Indo-European [indo1319]
mait1250	Indo-European [indo1319]
kudm1238	Indo-European [indo1319]
panc1246	Indo-European [indo1319]
orao1237	Indo-European [indo1319]
sadr1248	Indo-European [indo1319]
pali1273	Indo-European [indo1319]
chit1274	Indo-European [indo1319]
dang1260	Indo-European [indo1319]
sonh1238	Indo-European [indo1319]
kath1250	Indo-European [indo1319]
koch1247	Indo-European [indo1319]
rana1246	Indo-European [indo1319]
buks1238	Indo-European [indo1319]
majh1253	Indo-European [indo1319]
musa1263	Indo-European [indo1319]
kumh1238	Indo-European [indo1319]
bote1238	Indo-European [indo1319]
dara1250	Indo-European [indo1319]
dhan1265	Indo-European [indo1319]
koch1253	Indo-European [indo1319]
awad1243	Indo-European [indo1319]
bagh1251	Indo-European [indo1319]
chha1249	Indo-European [indo1319]
powa1246	Indo-European [indo1319]
doma1258	Indo-European [indo1319]
doma1260	Indo-European [indo1319]
balk1252	Indo-European [indo1319]
balt1257	Indo-European [indo1319]
calo1236	Indo-European [indo1319]
carp1235	Indo-European [indo1319]
angl1239	Indo-European [indo1319]
wels1246	Indo-European [indo1319]
kalo1256	Indo-European [indo1319]
sint1235	Indo-European [indo1319]
vlax1238	Indo-European [indo1319]
braj1242	Indo-European [indo1319]
bhar1241	Indo-European [indo1319]
bund1253	Indo-European [indo1319]
hary1238	Indo-European [indo1319]
anda1280	Indo-European [indo1319]
fiji1242	Indo-European [indo1319]
hind1269	Indo-European [indo1319]
urdu1245	Indo-European [indo1319]
kana1281	Indo-European [indo1319]
gher1238	Indo-European [indo1319]
gurg1240	Indo-European [indo1319]
saur1252	Indo-European [indo1319]
gand1259	Indo-European [indo1319]
jaun1243	Indo-European [indo1319]
bhad1241	Indo-European [indo1319]
chin1475	Indo-European [indo1319]
lahu1250	Indo-European [indo1319]
chur1258	Indo-European [indo1319]
bhat1263	Indo-European [indo1319]
bila1253	Indo-European [indo1319]
cham1307	Indo-European [indo1319]
gadd1242	Indo-European [indo1319]
pang1282	Indo-European [indo1319]
dogr1250	Indo-European [indo1319]
kang1280	Indo-European [indo1319]
mand1409	Indo-European [indo1319]
hari1246	Indo-European [indo1319]
hind1267	Indo-European [indo1319]
kull1236	Indo-European [indo1319]
maha1287	Indo-European [indo1319]
sirm1239	Indo-European [indo1319]
kash1277	Indo-European [indo1319]
khah1234	Indo-European [indo1319]
kala1373	Indo-European [indo1319]
torw1241	Indo-European [indo1319]
indu1241	Indo-European [indo1319]
bate1261	Indo-European [indo1319]
mank1256	Indo-European [indo1319]
chil1275	Indo-European [indo1319]
gowr1239	Indo-European [indo1319]
tira1253	Indo-European [indo1319]
wota1240	Indo-European [indo1319]
brok1247	Indo-European [indo1319]
kohi1248	Indo-European [indo1319]
usho1238	Indo-European [indo1319]
kund1257	Indo-European [indo1319]
shin1264	Indo-European [indo1319]
kalk1245	Indo-European [indo1319]
phal1254	Indo-European [indo1319]
savi1242	Indo-European [indo1319]
dhiv1236	Indo-European [indo1319]
sinh1246	Indo-European [indo1319]
vedd1240	Indo-European [indo1319]
nort2666	Indo-European [indo1319]
sout2672	Indo-European [indo1319]
nort2665	Indo-European [indo1319]
sout2671	Indo-European [indo1319]
sans1269	Indo-European [indo1319]
aves1237	Indo-European [indo1319]
bact1239	Indo-European [indo1319]
east2304	Indo-European [indo1319]
koro1296	Indo-European [indo1319]
sout2642	Indo-European [indo1319]
west2368	Indo-European [indo1319]
gila1241	Indo-European [indo1319]
rudb1238	Indo-European [indo1319]
gurg1241	Indo-European [indo1319]
maza1291	Indo-European [indo1319]
shah1253	Indo-European [indo1319]
kavi1234	Indo-European [indo1319]
gazi1243	Indo-European [indo1319]
jude1268	Indo-European [indo1319]
nata1252	Indo-European [indo1319]
soii1239	Indo-European [indo1319]
khun1255	Indo-European [indo1319]
nayi1242	Indo-European [indo1319]
zoro1242	Indo-European [indo1319]
siva1239	Indo-European [indo1319]
lasg1238	Indo-European [indo1319]
sang1315	Indo-European [indo1319]
sork1239	Indo-European [indo1319]
cent1972	Indo-European [indo1319]
nort2641	Indo-European [indo1319]
sout2640	Indo-European [indo1319]
laki1244	Indo-European [indo1319]
part1239	Indo-European [indo1319]
semn1249	Indo-European [indo1319]
adha1238	Indo-European [indo1319]
gura1251	Indo-European [indo1319]
baje1238	Indo-European [indo1319]
shab1251	Indo-European [indo1319]
kaja1247	Indo-European [indo1319]
kore1279	Indo-European [indo1319]
shah1254	Indo-European [indo1319]
khoi1250	Indo-European [indo1319]
mara1373	Indo-European [indo1319]
taly1247	Indo-European [indo1319]
kaba1276	Indo-European [indo1319]
uppe1235	Indo-European [indo1319]
goza1238	Indo-European [indo1319]
harz1239	Indo-European [indo1319]
kari1303	Indo-European [indo1319]
alvi1241	Indo-European [indo1319]
esht1238	Indo-European [indo1319]
raza1238	Indo-European [indo1319]
take1255	Indo-European [indo1319]
asht1244	Indo-European [indo1319]
vafs1240	Indo-European [indo1319]
diml1238	Indo-European [indo1319]
kirm1248	Indo-European [indo1319]
oldo1234	Indo-European [indo1319]
digo1242	Indo-European [indo1319]
iron1242	Indo-European [indo1319]
khwa1238	Indo-European [indo1319]
sogd1245	Indo-European [indo1319]
yagn1238	Indo-European [indo1319]
oldw1238	Indo-European [indo1319]
sari1246	Indo-European [indo1319]
shug1248	Indo-European [indo1319]
yazg1240	Indo-European [indo1319]
munj1244	Indo-European [indo1319]
yidg1240	Indo-European [indo1319]
ormu1247	Indo-European [indo1319]
para1299	Indo-European [indo1319]
cent1973	Indo-European [indo1319]
nort2646	Indo-European [indo1319]
sout2649	Indo-European [indo1319]
wane1241	Indo-European [indo1319]
khot1251	Indo-European [indo1319]
tums1237	Indo-European [indo1319]
wakh1245	Indo-European [indo1319]
ishk1246	Indo-European [indo1319]
sang1344	Indo-European [indo1319]
bash1263	Indo-European [indo1319]
jude1256	Indo-European [indo1319]
musl1236	Indo-European [indo1319]
aima1241	Indo-European [indo1319]
dari1249	Indo-European [indo1319]
dehw1238	Indo-European [indo1319]
haza1239	Indo-European [indo1319]
pahl1240	Indo-European [indo1319]
bukh1238	Indo-European [indo1319]
taji1245	Indo-European [indo1319]
jude1257	Indo-European [indo1319]
west2369	Indo-European [indo1319]
kumz1235	Indo-European [indo1319]
lari1253	Indo-European [indo1319]
dezf1238	Indo-European [indo1319]
bakh1245	Indo-European [indo1319]
sout2647	Indo-European [indo1319]
nort2645	Indo-European [indo1319]
sout2645	Indo-European [indo1319]
pahl1241	Indo-European [indo1319]
oldp1254	Indo-European [indo1319]
ashk1246	Indo-European [indo1319]
kati1270	Indo-European [indo1319]
pras1239	Indo-European [indo1319]
treg1243	Indo-European [indo1319]
waig1243	Indo-European [indo1319]
fali1291	Indo-European [indo1319]
lati1261	Indo-European [indo1319]
arom1237	Indo-European [indo1319]
megl1237	Indo-European [indo1319]
roma1327	Indo-European [indo1319]
istr1245	Indo-European [indo1319]
dalm1243	Indo-European [indo1319]
istr1244	Indo-European [indo1319]
ital1282	Indo-European [indo1319]
neap1235	Indo-European [indo1319]
sici1248	Indo-European [indo1319]
emil1241	Indo-European [indo1319]
roma1328	Indo-European [indo1319]
jude1255	Indo-European [indo1319]
ligu1248	Indo-European [indo1319]
lomb1257	Indo-European [indo1319]
piem1238	Indo-European [indo1319]
sass1235	Indo-European [indo1319]
vene1258	Indo-European [indo1319]
friu1240	Indo-European [indo1319]
ladi1250	Indo-European [indo1319]
caju1236	Indo-European [indo1319]
gulf1242	Indo-European [indo1319]
guia1246	Indo-European [indo1319]
kari1301	Indo-European [indo1319]
hait1244	Indo-European [indo1319]
guad1242	Indo-European [indo1319]
sain1246	Indo-European [indo1319]
loui1240	Indo-European [indo1319]
nouc1234	Indo-European [indo1319]
stan1290	Indo-European [indo1319]
mori1278	Indo-European [indo1319]
sese1246	Indo-European [indo1319]
reun1238	Indo-European [indo1319]
tayo1238	Indo-European [indo1319]
pica1241	Indo-European [indo1319]
faet1240	Indo-European [indo1319]
fran1260	Indo-European [indo1319]
oldf1239	Indo-European [indo1319]
wall1255	Indo-European [indo1319]
roma1326	Indo-European [indo1319]
gard1245	Indo-European [indo1319]
occi1239	Indo-European [indo1319]
oldp1253	Indo-European [indo1319]
stan1289	Indo-European [indo1319]
astu1245	Indo-European [indo1319]
mira1251	Indo-European [indo1319]
extr1243	Indo-European [indo1319]
olds1249	Indo-European [indo1319]
ladi1251	Indo-European [indo1319]
lore1243	Indo-European [indo1319]
pale1260	Indo-European [indo1319]
chav1241	Indo-European [indo1319]
tern1248	Indo-European [indo1319]
stan1288	Indo-European [indo1319]
fala1241	Indo-European [indo1319]
gali1258	Indo-European [indo1319]
cafu1238	Indo-European [indo1319]
port1283	Indo-European [indo1319]
mala1544	Indo-European [indo1319]
dama1278	Indo-European [indo1319]
korl1238	Indo-European [indo1319]
fada1250	Indo-European [indo1319]
ango1258	Indo-European [indo1319]
saot1239	Indo-European [indo1319]
prin1242	Indo-European [indo1319]
maca1262	Indo-European [indo1319]
mala1533	Indo-European [indo1319]
timo1258	Indo-European [indo1319]
kabu1256	Indo-European [indo1319]
papi1253	Indo-European [indo1319]
uppe1455	Indo-European [indo1319]
mind1263	Indo-European [indo1319]
arag1245	Indo-European [indo1319]
moza1249	Indo-European [indo1319]
cors1241	Indo-European [indo1319]
gall1276	Indo-European [indo1319]
camp1261	Indo-European [indo1319]
logu1236	Indo-European [indo1319]
sout3126	Indo-European [indo1319]
oldl1238	Indo-European [indo1319]
osca1245	Indo-European [indo1319]
sabe1248	Indo-European [indo1319]
umbr1253	Indo-European [indo1319]
lusi1235	Indo-European [indo1319]
vene1257	Indo-European [indo1319]
tokh1242	Indo-European [indo1319]
tokh1243	Indo-European [indo1319]
daci1234	Indo-European [indo1319]
mess1244	Indo-European [indo1319]
thra1250	Indo-European [indo1319]
iran1263	None
cher1273	Iroquoian [iroq1247]
cayu1261	Iroquoian [iroq1247]
laur1250	Iroquoian [iroq1247]
moha1258	Iroquoian [iroq1247]
onei1249	Iroquoian [iroq1247]
onon1246	Iroquoian [iroq1247]
sene1264	Iroquoian [iroq1247]
susq1241	Iroquoian [iroq1247]
nott1246	Iroquoian [iroq1247]
tusc1257	Iroquoian [iroq1247]
wyan1247	Iroquoian [iroq1247]
iton1250	None
amar1271	Iwaidjan Proper [iwai1246]
gari1253	Iwaidjan Proper [iwai1246]
iwai1244	Iwaidjan Proper [iwai1246]
maun1240	Iwaidjan Proper [iwai1246]
hach1239	Japonic [japo1237]
nucl1643	Japonic [japo1237]
yila1234	Japonic [japo1237]
oldj1239	Japonic [japo1237]
sats1241	Japonic [japo1237]
tsug1237	Japonic [japo1237]
kika1239	Japonic [japo1237]
okin1246	Japonic [japo1237]
toku1246	Japonic [japo1237]
nort2935	Japonic [japo1237]
sout2954	Japonic [japo1237]
yoro1243	Japonic [japo1237]
cent2126	Japonic [japo1237]
kuni1268	Japonic [japo1237]
yaey1239	Japonic [japo1237]
yona1241	Japonic [japo1237]
miya1259	Japonic [japo1237]
jara1245	Jarawa-Onge [jara1244]
onge1236	Jarawa-Onge [jara1244]
kitj1240	Jarrakan [jarr1235]
gadj1243	Jarrakan [jarr1235]
miri1266	Jarrakan [jarr1235]
toll1241	Jicaquean [jica1245]
west2777	Jicaquean [jica1245]
jira1235	None
agua1253	Chicham [jiva1245]
achu1248	Chicham [jiva1245]
huam1247	Chicham [jiva1245]
shua1257	Chicham [jiva1245]
kron1241	Kadugli-Krongo [kadu1256]
tumt1243	Kadugli-Krongo [kadu1256]
kang1288	Kadugli-Krongo [kadu1256]
katc1249	Kadugli-Krongo [kadu1256]
tuli1249	Kadugli-Krongo [kadu1256]
keig1242	Kadugli-Krongo [kadu1256]
kaki1249	None
cacu1241	Kakua-Nukak [kaku1242]
nuka1242	Kakua-Nukak [kaku1242]
kala1400	Kalapuyan [kala1402]
tual1242	Kalapuyan [kala1402]
yonc1234	Kalapuyan [kala1402]
masa1311	Kamakanan [kama1371]
coto1237	Kamakanan [kama1371]
kama1372	Kamakanan [kama1371]
meni1247	Kamakanan [kama1371]
aeky1238	Kamula-Elevala [kamu1264]
pare1271	Kamula-Elevala [kamu1264]
kamu1260	Kamula-Elevala [kamu1264]
kano1245	None
kapo1250	None
kara1289	None
kara1497	None
kari1254	None
karo1304	None
nucl1302	Kartvelian [kart1248]
oldg1234	Kartvelian [kart1248]
lazz1240	Kartvelian [kart1248]
ming1252	Kartvelian [kart1248]
svan1243	Kartvelian [kart1248]
julu1237	Katla-Tima [katl1246]
katl1237	Katla-Tima [katl1246]
tima1241	Katla-Tima [katl1246]
kana1291	Katukinan [katu1274]
kata1270	Katukinan [katu1274]
kaur1271	Kaure-Kosare [kaur1274]
kosa1251	Kaure-Kosare [kaur1274]
alac1239	Kawesqar [kawe1237]
alac1240	Kawesqar [kawe1237]
qawa1238	Kawesqar [kawe1237]
atoh1238	Kayagaric [kaya1327]
kaya1328	Kayagaric [kaya1327]
tama1336	Kayagaric [kaya1327]
kehu1238	None
kena1236	None
amba1269	Keram [kera1258]
apma1241	Keram [kera1258]
lang1328	Keram [kera1258]
mong1344	Keram [kera1258]
yaul1241	Keram [kera1258]
east1472	Keresan [kere1287]
west2632	Keresan [kere1287]
haio1238	Khoe-Kwadi [khoe1240]
nama1264	Khoe-Kwadi [khoe1240]
kora1292	Khoe-Kwadi [khoe1240]
xiri1242	Khoe-Kwadi [khoe1240]
shua1254	Khoe-Kwadi [khoe1240]
kuaa1238	Khoe-Kwadi [khoe1240]
tsoa1238	Khoe-Kwadi [khoe1240]
tsix1234	Khoe-Kwadi [khoe1240]
anii1246	Khoe-Kwadi [khoe1240]
kxoe1243	Khoe-Kwadi [khoe1240]
gana1274	Khoe-Kwadi [khoe1240]
gwii1239	Khoe-Kwadi [khoe1240]
naro1249	Khoe-Kwadi [khoe1240]
kwad1244	Khoe-Kwadi [khoe1240]
kibi1239	None
kimk1238	None
jeme1245	Kiowa-Tanoan [kiow1265]
kiow1266	Kiowa-Tanoan [kiow1265]
ariz1237	Kiowa-Tanoan [kiow1265]
tewa1260	Kiowa-Tanoan [kiow1265]
piro1248	Kiowa-Tanoan [kiow1265]
sout2961	Kiowa-Tanoan [kiow1265]
nort1550	Kiowa-Tanoan [kiow1265]
picu1248	Kiowa-Tanoan [kiow1265]
bamu1257	Kiwaian [kiwa1251]
nort2930	Kiwaian [kiwa1251]
sout2949	Kiwaian [kiwa1251]
kere1286	Kiwaian [kiwa1251]
mori1271	Kiwaian [kiwa1251]
wabo1241	Kiwaian [kiwa1251]
klam1254	None
nami1258	Koiarian [koia1260]
nucl1630	Koiarian [koia1260]
esee1247	Koiarian [koia1260]
omie1241	Koiarian [koia1260]
biag1234	Koiarian [koia1260]
moun1252	Koiarian [koia1260]
gras1249	Koiarian [koia1260]
koit1244	Koiarian [koia1260]
kima1246	Kolopom [kolo1268]
rian1263	Kolopom [kolo1268]
ndom1245	Kolopom [kolo1268]
kolp1236	None
kwam1249	Koman [koma1264]
buld1238	Koman [koma1264]
opuu1239	Koman [koma1264]
komo1258	Koman [koma1264]
uduk1239	Koman [koma1264]
kond1303	Konda-Yahadian [kond1302]
yaha1248	Konda-Yahadian [kond1302]
jeju1234	Koreanic [kore1284]
kore1280	Koreanic [kore1284]
ajas1235	Kresh-Aja [kres1240]
dong1296	Kresh-Aja [kres1240]
gbay1288	Kresh-Aja [kres1240]
bakw1243	Kru [krua1234]
wane1242	Kru [krua1234]
gagn1235	Kru [krua1234]
kouy1238	Kru [krua1234]
dalo1238	Kru [krua1234]
godi1239	Kru [krua1234]
guib1246	Kru [krua1234]
gabo1234	Kru [krua1234]
lako1244	Kru [krua1234]
yoco1235	Kru [krua1234]
neyo1238	Kru [krua1234]
kodi1246	Kru [krua1234]
kuwa1247	Kru [krua1234]
mobu1235	Kru [krua1234]
tiag1235	Kru [krua1234]
barc1235	Kru [krua1234]
cent2041	Kru [krua1234]
gbol1235	Kru [krua1234]
nort2810	Kru [krua1234]
sout2826	Kru [krua1234]
pyek1235	Kru [krua1234]
plap1239	Kru [krua1234]
tepo1239	Kru [krua1234]
dewo1238	Kru [krua1234]
gbii1242	Kru [krua1234]
nucl1418	Kru [krua1234]
klao1243	Kru [krua1234]
taju1238	Kru [krua1234]
east2414	Kru [krua1234]
daho1238	Kru [krua1234]
glar1241	Kru [krua1234]
glio1241	Kru [krua1234]
weso1238	Kru [krua1234]
wewe1238	Kru [krua1234]
sapo1251	Kru [krua1234]
west2488	Kru [krua1234]
nyab1255	Kru [krua1234]
weno1238	Kru [krua1234]
kuja1239	None
ikkk1242	Kuliak [kuli1252]
nyan1313	Kuliak [kuli1252]
sooo1256	Kuliak [kuli1252]
kuna1268	None
kung1259	None
bian1252	Kunimaipan [kuni1270]
kuni1267	Kunimaipan [kuni1270]
amam1246	Kunimaipan [kuni1270]
weri1253	Kunimaipan [kuni1270]
kunz1244	None
kuot1243	None
kusu1250	None
kute1249	None
hume1246	Kwalean [kwal1257]
uare1241	Kwalean [kwal1257]
mula1254	Kwalean [kwal1257]
kwaz1243	None
isir1237	Greater Kwerba [kwer1242]
bagu1251	Greater Kwerba [kwer1242]
kauw1242	Greater Kwerba [kwer1242]
kwer1263	Greater Kwerba [kwer1242]
nucl1595	Greater Kwerba [kwer1242]
trim1239	Greater Kwerba [kwer1242]
airo1242	Greater Kwerba [kwer1242]
sama1240	Greater Kwerba [kwer1242]
naii1241	Kwomtari-Nai [kwom1263]
nucl1593	Kwomtari-Nai [kwom1263]
hoaa1235	Kxa [kxaa1236]
cent2300	Kxa [kxaa1236]
juho1239	Kxa [kxaa1236]
kung1261	Kxa [kxaa1236]
vase1234	Kxa [kxaa1236]
laal1242	None
lafo1243	Tegem [tege1244]
foau1240	Lakes Plain [lake1255]
tawo1244	Lakes Plain [lake1255]
awer1241	Lakes Plain [lake1255]
rasa1243	Lakes Plain [lake1255]
sapo1254	Lakes Plain [lake1255]
edop1238	Lakes Plain [lake1255]
iauu1242	Lakes Plain [lake1255]
duvl1242	Lakes Plain [lake1255]
dout1240	Lakes Plain [lake1255]
kaiy1239	Lakes Plain [lake1255]
kwer1264	Lakes Plain [lake1255]
papa1269	Lakes Plain [lake1255]
wari1264	Lakes Plain [lake1255]
biri1259	Lakes Plain [lake1255]
erit1239	Lakes Plain [lake1255]
obok1239	Lakes Plain [lake1255]
sika1263	Lakes Plain [lake1255]
fayu1238	Lakes Plain [lake1255]
kiri1256	Lakes Plain [lake1255]
taus1252	Lakes Plain [lake1255]
lara1258	None
lavu1241	None
leco1242	None
amap1240	Left May [left1242]
bopa1235	Left May [left1242]
iter1241	Left May [left1242]
nakw1240	Left May [left1242]
nimo1247	Left May [left1242]
owin1240	Left May [left1242]
lenc1242	Lencan [lenc1239]
lenc1243	Lencan [lenc1239]
anga1316	Lengua-Mascoy [leng1261]
guan1268	Lengua-Mascoy [leng1261]
sana1298	Lengua-Mascoy [leng1261]
toba1268	Lengua-Mascoy [leng1261]
nort2971	Lengua-Mascoy [leng1261]
sout2989	Lengua-Mascoy [leng1261]
kemb1250	Lepki-Murkim-Kembra [lepk1239]
lepk1238	Lepki-Murkim-Kembra [lepk1239]
murk1238	Lepki-Murkim-Kembra [lepk1239]
nucl1327	Limilngan-Wulna [limi1242]
wuln1239	Limilngan-Wulna [limi1242]
ango1255	Lower Sepik [lowe1423]
cham1313	Lower Sepik [lowe1423]
tabr1243	Lower Sepik [lowe1423]
yima1243	Lower Sepik [lowe1423]
kopa1248	Lower Sepik [lowe1423]
muri1260	Lower Sepik [lowe1423]
lule1238	None
mass1262	Maban [maba1274]
nucl1440	Maban [maba1274]
surb1238	Maban [maba1274]
kara1484	Maban [maba1274]
kend1253	Maban [maba1274]
maba1277	Maban [maba1274]
marf1238	Maban [maba1274]
kibe1241	Maban [maba1274]
rung1258	Maban [maba1274]
mimi1241	Maban [maba1274]
maib1239	Maybratic [mayb1237]
nise1244	Maiduan [maid1262]
nort2951	Maiduan [maid1262]
nort2952	Maiduan [maid1262]
vall1252	Maiduan [maid1262]
bauw1240	Mailuan [mail1249]
ooku1235	Mailuan [mail1249]
bina1274	Mailuan [mail1249]
bina1275	Mailuan [mail1249]
domu1245	Mailuan [mail1249]
laua1245	Mailuan [mail1249]
mail1248	Mailuan [mail1249]
mora1273	Mailuan [mail1249]
merr1239	Mairasic [mair1253]
nucl1594	Mairasic [mair1253]
semi1264	Mairasic [mair1253]
maku1246	None
biss1248	Mande [mand1469]
boko1266	Mande [mand1469]
boko1267	Mande [mand1469]
busa1253	Mande [mand1469]
kyen1242	Mande [mand1469]
shan1282	Mande [mand1469]
maty1235	Mande [mand1469]
maya1281	Mande [mand1469]
sout2844	Mande [mand1469]
dann1241	Mande [mand1469]
gooa1234	Mande [mand1469]
tour1242	Mande [mand1469]
guro1248	Mande [mand1469]
yaou1238	Mande [mand1469]
mann1248	Mande [mand1469]
beng1286	Mande [mand1469]
ngen1256	Mande [mand1469]
gagu1242	Mande [mand1469]
gbin1239	Mande [mand1469]
mwan1250	Mande [mand1469]
wann1242	Mande [mand1469]
jalk1242	Mande [mand1469]
jeri1242	Mande [mand1469]
ligb1244	Mande [mand1469]
tonj1246	Mande [mand1469]
bamb1269	Mande [mand1469]
bolo1266	Mande [mand1469]
dyul1238	Mande [mand1469]
east2426	Mande [mand1469]
kony1250	Mande [mand1469]
many1261	Mande [mand1469]
sank1253	Mande [mand1469]
koro1306	Mande [mand1469]
koya1253	Mande [mand1469]
maho1249	Mande [mand1469]
woje1238	Mande [mand1469]
woro1256	Mande [mand1469]
mark1256	Mande [mand1469]
kago1248	Mande [mand1469]
kita1249	Mande [mand1469]
mand1436	Mande [mand1469]
jaha1245	Mande [mand1469]
west2500	Mande [mand1469]
xaas1235	Mande [mand1469]
kura1250	Mande [mand1469]
lele1266	Mande [mand1469]
kaka1265	Mande [mand1469]
mixi1241	Mande [mand1469]
kono1268	Mande [mand1469]
vaii1241	Mande [mand1469]
susu1250	Mande [mand1469]
yalu1240	Mande [mand1469]
guin1254	Mande [mand1469]
kono1267	Mande [mand1469]
libe1247	Mande [mand1469]
loma1260	Mande [mand1469]
toma1245	Mande [mand1469]
band1352	Mande [mand1469]
zial1235	Mande [mand1469]
loko1255	Mande [mand1469]
mend1266	Mande [mand1469]
nort2819	Mande [mand1469]
sout2840	Mande [mand1469]
jowu1238	Mande [mand1469]
bank1258	Mande [mand1469]
